x,y,t
10.210225746750869,-5.983970568545606,75.81257152566327
10.20898586459994,-5.997211162129943,75.8582075873003
10.220262751796463,-6.010447874776846,75.92540001916441
10.219696056265354,-6.023684998765098,75.98359652751023
10.220122989862832,-6.036922131014272,76.0340828711812
10.220028306000843,-6.050159293696884,76.07849233903914
10.2168643426859,-6.063397466515909,76.13263564213429
10.20927752728751,-6.076628097892662,76.18806847561716
10.210004468162593,-6.0898722889226935,76.23577905156978
10.209839823739795,-6.1032882446452685,76.2796364440348
10.211073205201762,-6.115267778192129,76.32305912043714
10.20028327856645,-6.139299017879297,76.42892109468232
10.20026125468518,-6.152558243291233,76.4831189517787
10.20001718424603,-6.166038887951514,76.52859392472783
10.199896275465994,-6.179397893243346,76.56646904455462
10.197802010198568,-6.194739017877433,76.63066165079918
10.18918076276888,-6.216511961924384,76.71885677578594
10.189913502654449,-6.229229955709625,76.76201894016113
10.188161068600513,-6.245937826138448,76.81594059245073
10.178771734405789,-6.27793105314645,76.92612142750897
10.18071499567172,-6.287286882659451,76.96469299719024
10.169191248513435,-6.323571254724907,77.11327382772873
10.169988726318048,-6.335213335997878,77.16314115983555
10.170705337099337,-6.347017290501336,77.1979063583585
10.15912511158763,-6.383414887319951,77.31725467185115
10.161336460617184,-6.392229336418927,77.34118980202967
10.151266938510846,-6.425605528474149,77.43116049356712
10.149137606060082,-6.443101341047797,77.47645125346178
10.138607730088324,-6.477398240805401,77.56447044858899
10.141101494368646,-6.485647859412747,77.58867880380673
10.129675776905987,-6.52173644108923,77.69239014380986
10.125817641758196,-6.542689881858433,77.75864067675707
10.120456116460389,-6.566649974281459,77.8268165947137
10.10964730707119,-6.601504638726583,77.94375044762288
10.10712165601504,-6.6197972054294585,78.02163345376123
10.092556212706723,-6.6621441432014805,78.24554318639451
10.079482465715676,-6.701523653090399,78.33414685057633
10.066274647463738,-6.741913145131203,78.40345386622872
10.05293340330296,-6.774266932141368,78.50752168260486
10.03973547540176,-6.80033694301531,78.58280504734985
10.029959573990284,-6.813217530879724,78.62884001665347
10.022878663145953,-6.82673608142885,78.6728871808201
10.02003183589317,-6.839934157383532,78.71298353829206
10.009407240394458,-6.853301893918951,78.76417814994356
10.004426656399655,-6.865635309283771,78.80145872065557
9.990336095865308,-6.889184949718665,78.87470566025424
9.977084395521048,-6.913201524353099,78.93906646376365
9.96396249027075,-6.931038030793466,79.00043512047644
9.950545726267665,-6.959226719328113,79.09514850473131
9.935150669865784,-6.976914840654245,79.17882284524877
9.913285766116816,-7.007643100720971,79.30708059017597
9.900980158923096,-7.0189690942444125,79.38489597178396
9.887712739318689,-7.032268350837558,79.47880745705716
9.874452793054544,-7.045552244509718,79.4964624329887
9.861220829139064,-7.0587788357005685,79.51885294805784
9.847983729711215,-7.072016345438738,79.5368708325622
9.83474312477543,-7.085255396878356,79.55473803956205
9.821516894942954,-7.098487038373969,79.57245621140545
9.80832614443102,-7.111700974212035,79.59589345254147
9.79446767434525,-7.1252489986202505,79.6485263994584
9.783514187355824,-7.137343526681635,79.71004531631698
9.747628502933244,-7.161902567557372,79.90823114858097
9.728090844195329,-7.17832952403092,80.01519446837887
9.686258033847675,-7.205702217046156,80.26515602340159
9.647427423967825,-7.231405167603143,80.35268239780056
9.617295627582456,-7.248387953513148,80.50501177287968
9.583772008751817,-7.26834806610269,80.61236210502716
9.55715776050316,-7.281356591467088,80.73506536264406
9.50572812674867,-7.309086745479044,80.90499623874628
9.47509034544058,-7.327778853556602,81.02516811875793
9.448890293538712,-7.340619785018294,81.17106360787993
9.420422106458128,-7.352977909391771,81.32624017592876
9.370521904837885,-7.374410771112899,81.42897028686725
9.339494480772748,-7.390239287988643,81.6031712121559
9.313640995962674,-7.403599493541688,81.66579773058706
9.279156555794748,-7.416746152941478,81.84475981743267
9.25000806030023,-7.429996792934976,81.94590503371256
9.21314936823306,-7.443234608364373,82.0819303205044
9.180258535414085,-7.456469412188627,82.17368414704795
9.15071158183815,-7.469709210495266,82.26227128113452
9.113413114746036,-7.482994655290204,82.39560038361138
9.082873908459224,-7.495871297530848,82.4840196628622
9.041090698634536,-7.509777180932697,82.61257924791416
9.02525632438952,-7.512276744650149,82.66966719732338
9.004295904141804,-7.51976557554121,82.75915455284357
8.981411365978657,-7.529459797810318,82.83940703383915
8.96573976073572,-7.531892917290807,82.90510253646542
8.94454292842172,-7.539851301898562,82.98962392341687
8.921922964393518,-7.549234724931626,83.06324738781294
8.906335552686125,-7.551587165825254,83.12684207802211
8.884639019233719,-7.560022733632555,83.22463174199171
8.862762700272581,-7.56873724465097,83.28689829055055
8.849239983893336,-7.569367528629391,83.35464114047724
8.824287801643093,-7.5753806817364335,83.46334809402985
8.802608897534784,-7.579559106908951,83.53400090651886
8.766942389911984,-7.590776969825143,83.67878919765796
8.755992361338217,-7.589634166141883,83.73257519465218
8.741490297748397,-7.590266339151945,83.80515186343199
8.726941321311758,-7.590922149841331,83.82909643824858
8.693455163365263,-7.601049234691791,83.91448682310507
8.682520949587351,-7.599886307303364,83.93879524600844
8.66894917048642,-7.600038604117463,83.96795445397431
8.658486555316918,-7.599118775849038,83.98990335229382
8.61933145225464,-7.607755999658234,84.07522744946918
8.59955741933476,-7.60993520651312,84.1142334149868
